Methods,,Subjects,Tract,Distance
Proposed,19256,3209,CA,4.350976379475153
Proposed,19257,3209,CC,5.896452518255756
Proposed,19258,3209,CG,3.7314006575449
Proposed,19259,3209,CST,4.4866408259596975
Proposed,19260,3210,AF,5.76731356490333
Proposed,19261,3210,ATR,3.2692069236386443
Proposed,19262,3210,CA,3.389172118274553
Proposed,19263,3210,CC,5.245977563959011
Proposed,19264,3210,CG,4.0799686701450915
Proposed,19265,3210,CST,4.5025225049869055
Proposed,19266,3211,AF,5.271764190659663
Proposed,19267,3211,ATR,3.1878019922009115
Proposed,19268,3211,CA,1.8223651527225468
Proposed,19269,3211,CC,5.236418129693195
Proposed,19270,3211,CG,4.3572264794589595
Proposed,19271,3211,CST,5.953373714341057
Proposed,19272,3212,AF,5.301121923812608
Proposed,19273,3212,ATR,3.3117083531349785
Proposed,19274,3212,CA,1.8679208497636401
Proposed,19275,3212,CC,4.849845973686201
Proposed,19276,3212,CG,4.87829986300846
Proposed,19277,3212,CST,5.560197714443316
Proposed,19278,3213,AF,4.318381632501134
Proposed,19279,3213,ATR,3.5520696721189773
Proposed,19280,3213,CA,5.018925388508735
Proposed,19281,3213,CC,5.634016838803469
Proposed,19282,3213,CG,4.539251021605762
Proposed,19283,3213,CST,2.8612943746504396
Proposed,19284,3214,AF,4.791207280938555
Proposed,19285,3214,ATR,2.878827192879603
Proposed,19286,3214,CA,2.985293083209194
Proposed,19287,3214,CC,5.315771512690904
Proposed,19288,3214,CG,3.898540459034658
Proposed,19289,3214,CST,4.091590227729125
Proposed,19290,3215,AF,5.588626515347687
Proposed,19291,3215,ATR,2.8098120087115674
Proposed,19292,3215,CA,1.6080759167776555
Proposed,19293,3215,CC,4.986177478799362
Proposed,19294,3215,CG,4.247301313742971
Proposed,19295,3215,CST,3.6898938569785917
Proposed,19296,3216,AF,6.775894243135909
Proposed,19297,3216,ATR,3.12137344681512
Proposed,19298,3216,CA,2.038761796143976
Proposed,19299,3216,CC,5.220025043220383
Proposed,19300,3216,CG,5.464412164720813
Proposed,19301,3216,CST,3.3971768868794734
Proposed,19302,3217,AF,6.255920446686454
Proposed,19303,3217,ATR,3.143643052125599
Proposed,19304,3217,CA,2.7974376463215664
Proposed,19305,3217,CC,5.127548888958446
Proposed,19306,3217,CG,3.783331729309398
Proposed,19307,3217,CST,5.351461173409483
Proposed,19308,3218,AF,5.610148327275638
Proposed,19309,3218,ATR,3.2463734790650944
Proposed,19310,3218,CA,2.28768613631143
Proposed,19311,3218,CC,4.935573183478308
Proposed,19312,3218,CG,4.842764374089225
Proposed,19313,3218,CST,4.562223864528482
Proposed,19314,3219,AF,5.1710267460804875
Proposed,19315,3219,ATR,3.656091372139008
Proposed,19316,3219,CA,2.927807092967352
Proposed,19317,3219,CC,6.0560185204179655
Proposed,19318,3219,CG,4.790221056319293
Proposed,19319,3219,CST,5.02394432985212
Proposed,19320,3220,AF,4.45874394833093
Proposed,19321,3220,ATR,2.921555725696425
Proposed,19322,3220,CA,2.176757416327772
Proposed,19323,3220,CC,5.0369198232462535
Proposed,19324,3220,CG,4.583736918407217
Proposed,19325,3220,CST,3.9724299254862836
Proposed,19326,3221,AF,5.366906621195925
Proposed,19327,3221,ATR,3.453092467690855
Proposed,19328,3221,CA,1.6147759066378207
Proposed,19329,3221,CC,4.560189258085971
Proposed,19330,3221,CG,4.801237065306277
Proposed,19331,3221,CST,5.241524634513504
Proposed,19332,3222,AF,7.990696776214201
Proposed,19333,3222,ATR,3.739579052398307
Proposed,19334,3222,CA,3.4444701637725688
Proposed,19335,3222,CC,5.14670345987947
Proposed,19336,3222,CG,5.283237100761719
Proposed,19337,3222,CST,4.811713533831582
Proposed,19338,3223,AF,5.720206919611895
Proposed,19339,3223,ATR,3.9749512691159588
Proposed,19340,3223,CA,5.967316464633189
Proposed,19341,3223,CC,5.229845451832771
Proposed,19342,3223,CG,4.490808545504691
Proposed,19343,3223,CST,3.467877990505792
Proposed,19344,3224,AF,6.611042993076569
Proposed,19345,3224,ATR,3.424125818639571
Proposed,19346,3224,CA,3.376950603611772
Proposed,19347,3224,CC,5.078543046181434
Proposed,19348,3224,CG,4.4863068058595195
Proposed,19349,3224,CST,4.137521652325655
Proposed,19350,3225,AF,5.654368844026225
Proposed,19351,3225,ATR,3.587295673081515
Proposed,19352,3225,CA,2.5708206339147748
Proposed,19353,3225,CC,5.528795328766634
Proposed,19354,3225,CG,4.381009704979989
Proposed,19355,3225,CST,4.801218625266152
Proposed,19356,3226,AF,5.570411865564105
Proposed,19357,3226,ATR,3.1114860688668697
Proposed,19358,3226,CA,3.195629850539842
Proposed,19359,3226,CC,5.240318016155348
Proposed,19360,3226,CG,4.695529243002042
Proposed,19361,3226,CST,3.5605632287095856
Proposed,19362,3227,AF,5.823435308855025
Proposed,19363,3227,ATR,3.1175218978856076
Proposed,19364,3227,CA,3.782841295492342
Proposed,19365,3227,CC,4.977479443243578
Proposed,19366,3227,CG,3.7662269984416437
Proposed,19367,3227,CST,4.076163018486809
Proposed,19368,3228,AF,4.77772145507608
Proposed,19369,3228,ATR,3.772293838511704
Proposed,19370,3228,CA,2.0633150252707053
Proposed,19371,3228,CC,5.5372353200022575
Proposed,19372,3228,CG,4.873467638537624
Proposed,19373,3228,CST,4.337691853783487
Proposed,19374,3229,AF,4.965272038158555
Proposed,19375,3229,ATR,3.427879595930348
Proposed,19376,3229,CA,6.210464055410041
Proposed,19377,3229,CC,4.491814053525363
Proposed,19378,3229,CG,4.095129740246062
Proposed,19379,3229,CST,4.398479014005926
Proposed,19380,3230,AF,5.811626667300328
Proposed,19381,3230,ATR,2.8106784379116654
Proposed,19382,3230,CA,4.756088763769563
Proposed,19383,3230,CC,4.810966752599039
Proposed,19384,3230,CG,4.786279175251959
Proposed,19385,3230,CST,3.811975816905
Proposed,19386,3231,AF,6.039534912121305
Proposed,19387,3231,ATR,3.649715983306263
Proposed,19388,3231,CA,6.4789051881960535
Proposed,19389,3231,CC,5.240029476328667
Proposed,19390,3231,CG,4.063380904068409
Proposed,19391,3231,CST,5.1575666457727545
Proposed,19392,3232,AF,5.586757385433283
Proposed,19393,3232,ATR,2.5411682218953264
Proposed,19394,3232,CA,4.64188758283459
Proposed,19395,3232,CC,5.198477674802166
Proposed,19396,3232,CG,4.906910275344033
Proposed,19397,3232,CST,4.3440560825073415
Proposed,19398,3233,AF,5.524450423806225
Proposed,19399,3233,ATR,3.7601956303445396
Proposed,19400,3233,CA,2.235056131292267
Proposed,19401,3233,CC,5.041053497798978
Proposed,19402,3233,CG,4.39929119624916
Proposed,19403,3233,CST,5.244629350451699
Proposed,19404,3234,AF,5.406927671698352
Proposed,19405,3234,ATR,3.705853576727861
Proposed,19406,3234,CA,3.2367067570104826
Proposed,19407,3234,CC,5.230443179402153
Proposed,19408,3234,CG,3.9611350356117874
Proposed,19409,3234,CST,6.401693585824896
Proposed,19410,3235,AF,4.4199005696762885
Proposed,19411,3235,ATR,3.300161551930878
Proposed,19412,3235,CA,1.4156324102299809
Proposed,19413,3235,CC,4.839573305755496
Proposed,19414,3235,CG,4.885599598476133
Proposed,19415,3235,CST,4.574046896031728
Proposed,19416,3236,AF,6.682705443283987
Proposed,19417,3236,ATR,3.549772848487603
Proposed,19418,3236,CA,4.274361129896106
Proposed,19419,3236,CC,6.051250981516468
Proposed,19420,3236,CG,5.227152056565614
Proposed,19421,3236,CST,4.423458958580249
Proposed,19422,3237,AF,5.853559124768474
Proposed,19423,3237,ATR,3.9406766609467425
Proposed,19424,3237,CA,1.8599603027693106
Proposed,19425,3237,CC,4.9512747343421655
Proposed,19426,3237,CG,5.147733317247462
Proposed,19427,3237,CST,3.303369028327852
Proposed,19428,3238,AF,5.768238495321641
Proposed,19429,3238,ATR,3.8311078551778635
Proposed,19430,3238,CA,2.582484770630985
Proposed,19431,3238,CC,6.001323158435072
Proposed,19432,3238,CG,5.880864730017238
Proposed,19433,3238,CST,4.388131410502529
Proposed,19434,3239,AF,6.270631880469246
Proposed,19435,3239,ATR,3.882034453135369
Proposed,19436,3239,CA,2.6120327359646587
Proposed,19437,3239,CC,5.316422308880159
Proposed,19438,3239,CG,4.425746826717355
Proposed,19439,3239,CST,4.3458013542861424
Proposed,19440,3240,AF,5.62438112047821
Proposed,19441,3240,ATR,4.13539419476769
Proposed,19442,3240,CA,2.2493682393408525
Proposed,19443,3240,CC,5.1366227623477645
Proposed,19444,3240,CG,4.705006820593653
Proposed,19445,3240,CST,3.6057628099437906
Proposed,19446,3241,AF,5.313535779319008
Proposed,19447,3241,ATR,3.198561880729895
Proposed,19448,3241,CA,2.42505974731928
Proposed,19449,3241,CC,4.783746759545784
Proposed,19450,3241,CG,4.6360528039878375
Proposed,19451,3241,CST,3.9079011336599123
Proposed,19452,3242,AF,6.788958626528765
Proposed,19453,3242,ATR,3.071947953443331
Proposed,19454,3242,CA,3.720112776581792
Proposed,19455,3242,CC,5.0751577682486255
Proposed,19456,3242,CG,4.605391877768842
Proposed,19457,3242,CST,3.57042718489185
Proposed,19458,3243,AF,5.125983935723321
Proposed,19459,3243,ATR,4.01691837474257
Proposed,19460,3243,CA,2.844544611079602
Proposed,19461,3243,CC,5.238343078322504
Proposed,19462,3243,CG,4.9059587298383684
Proposed,19463,3243,CST,4.552195009040481
Proposed,19464,3244,AF,6.43436019172203
Proposed,19465,3244,ATR,2.8602627204359536
Proposed,19466,3244,CA,3.2502918866186263
Proposed,19467,3244,CC,5.171149593399648
Proposed,19468,3244,CG,3.7165253572279906
Proposed,19469,3244,CST,3.7717586143504542
Proposed,19470,3245,AF,4.337184547429388
Proposed,19471,3245,ATR,3.639147134755961
Proposed,19472,3245,CA,3.2274462083310147
Proposed,19473,3245,CC,5.164821285555927
Proposed,19474,3245,CG,4.771110223228792
Proposed,19475,3245,CST,2.8740111853042207
Proposed,19476,3246,AF,5.213316972480203
Proposed,19477,3246,ATR,3.7228267729731606
Proposed,19478,3246,CA,2.1541640537188695
Proposed,19479,3246,CC,5.096476454165364
Proposed,19480,3246,CG,3.7891966836637136
Proposed,19481,3246,CST,3.266902516428905
Proposed,19482,3247,AF,5.131470091443669
Proposed,19483,3247,ATR,3.055802827381103
Proposed,19484,3247,CA,2.7884380724484803
Proposed,19485,3247,CC,5.035527448655365
Proposed,19486,3247,CG,4.203982398472734
Proposed,19487,3247,CST,3.192186249680851
Proposed,19488,3248,AF,5.9906546059207555
Proposed,19489,3248,ATR,3.787911552832119
Proposed,19490,3248,CA,4.22889364998482
Proposed,19491,3248,CC,5.141432473566894
Proposed,19492,3248,CG,4.033549509422302
Proposed,19493,3248,CST,3.488521157796529
Proposed,19494,3249,AF,4.772006385524683
Proposed,19495,3249,ATR,3.228242179959341
Proposed,19496,3249,CA,2.9186997887087873
Proposed,19497,3249,CC,5.34201536534707
Proposed,19498,3249,CG,4.493957052866211
Proposed,19499,3249,CST,3.447010088888223
Proposed,19500,3250,AF,6.091542037758487
Proposed,19501,3250,ATR,3.99352280982005
Proposed,19502,3250,CA,3.011463500144393
Proposed,19503,3250,CC,4.537804318183555
Proposed,19504,3250,CG,4.521543656976938
Proposed,19505,3250,CST,3.5260418371032163
Proposed,19506,3251,AF,6.411802118878232
Proposed,19507,3251,ATR,3.7046497535145266
Proposed,19508,3251,CA,2.408431789041656
Proposed,19509,3251,CC,5.299244666391671
Proposed,19510,3251,CG,3.682433753036259
Proposed,19511,3251,CST,3.4987674545757215
Proposed,19512,3252,AF,5.417465865985565
Proposed,19513,3252,ATR,2.8583282210200927
Proposed,19514,3252,CA,7.823514398394699
Proposed,19515,3252,CC,5.292164027288849
Proposed,19516,3252,CG,3.5144011840027174
Proposed,19517,3252,CST,4.555431692650571
Proposed,19518,3253,AF,6.40922110955027
Proposed,19519,3253,ATR,4.083773576405331
Proposed,19520,3253,CA,4.164269454770996
Proposed,19521,3253,CC,5.052371604637081
Proposed,19522,3253,CG,4.269891717480858
Proposed,19523,3253,CST,5.169021190324354
Proposed,19524,3254,AF,7.7287201077382575
Proposed,19525,3254,ATR,3.542586235773097
Proposed,19526,3254,CA,2.355371087385662
Proposed,19527,3254,CC,5.159115817688909
Proposed,19528,3254,CG,5.265384615218319
Proposed,19529,3254,CST,3.47878678578341
Proposed,19530,3255,AF,5.690175876491643
Proposed,19531,3255,ATR,2.931948080750086
Proposed,19532,3255,CA,3.292744903309357
Proposed,19533,3255,CC,5.659104950634484
Proposed,19534,3255,CG,4.325779388301196
Proposed,19535,3255,CST,3.1046237060701114
Proposed,19536,3256,AF,6.219844480899934
Proposed,19537,3256,ATR,4.1998755777465
Proposed,19538,3256,CA,2.702447807840035
Proposed,19539,3256,CC,5.785037023228198
Proposed,19540,3256,CG,4.437478214213228
Proposed,19541,3256,CST,4.052836937788322
Proposed,19542,3257,AF,5.069927087157925
Proposed,19543,3257,ATR,3.621901968160721
Proposed,19544,3257,CA,3.892135920016206
Proposed,19545,3257,CC,5.8928418473468716
Proposed,19546,3257,CG,4.845498489741147
Proposed,19547,3257,CST,3.370523601251554
Proposed,19548,3258,AF,5.917962765282884
Proposed,19549,3258,ATR,4.559469798172148
Proposed,19550,3258,CA,4.413455493154152
Proposed,19551,3258,CC,4.556787916213701
Proposed,19552,3258,CG,4.408882858817933
Proposed,19553,3258,CST,2.924329707746936
Proposed,19554,3259,AF,6.12217672098929
Proposed,19555,3259,ATR,3.953728672083221
Proposed,19556,3259,CA,4.263583807403494
Proposed,19557,3259,CC,5.223302683424022
Proposed,19558,3259,CG,4.810307620508084
Proposed,19559,3259,CST,3.2820043828402623
Proposed,19560,3260,AF,4.789164884154609
Proposed,19561,3260,ATR,3.9772274986973333
Proposed,19562,3260,CA,3.221544891773734
Proposed,19563,3260,CC,5.7710184256946135
Proposed,19564,3260,CG,3.8202316774656726
Proposed,19565,3260,CST,4.044962209187262
Proposed,19566,3261,AF,6.237874138323409
Proposed,19567,3261,ATR,3.2110003421691444
Proposed,19568,3261,CA,2.3208427890776324
Proposed,19569,3261,CC,5.083142800021441
Proposed,19570,3261,CG,4.1541295540809395
Proposed,19571,3261,CST,3.583589394185406
Proposed,19572,3262,AF,4.812682088164171
Proposed,19573,3262,ATR,3.6829514409513675
Proposed,19574,3262,CA,2.2208038212349623
Proposed,19575,3262,CC,5.115074732064881
Proposed,19576,3262,CG,4.304010289730449
Proposed,19577,3262,CST,3.3880897879479455
Proposed,19578,3263,AF,5.950380992864902
Proposed,19579,3263,ATR,3.050602733556559
Proposed,19580,3263,CA,3.202875027153009
Proposed,19581,3263,CC,5.354868906714771
Proposed,19582,3263,CG,4.609336435821196
Proposed,19583,3263,CST,3.9330729572663494
Proposed,19584,3264,AF,5.539696592409046
Proposed,19585,3264,ATR,3.4162631999979416
Proposed,19586,3264,CA,2.4835794118169643
Proposed,19587,3264,CC,4.745647800506933
Proposed,19588,3264,CG,4.039212920175835
Proposed,19589,3264,CST,2.906732543100395
Proposed,19590,3265,AF,6.907868938943865
Proposed,19591,3265,ATR,3.163206011184605
Proposed,19592,3265,CA,2.0108743841397096
Proposed,19593,3265,CC,4.875330514897014
Proposed,19594,3265,CG,3.5972426811790013
Proposed,19595,3265,CST,4.054305415254998
Proposed,19596,3266,AF,6.905462740415844
Proposed,19597,3266,ATR,3.396926724706894
Proposed,19598,3266,CA,5.693958822650726
Proposed,19599,3266,CC,5.09107862445495
Proposed,19600,3266,CG,4.267034476497644
Proposed,19601,3266,CST,4.00169092990604
Proposed,19602,3267,AF,4.622137523122394
Proposed,19603,3267,ATR,4.233417304209155
Proposed,19604,3267,CA,4.977365543396202
Proposed,19605,3267,CC,5.874489274016469
Proposed,19606,3267,CG,4.7940507920201005
Proposed,19607,3267,CST,4.182319464930365
Proposed,19608,3268,AF,5.96920473000531
Proposed,19609,3268,ATR,3.4409142430380646
Proposed,19610,3268,CA,2.697135506209991
Proposed,19611,3268,CC,5.083562601526566
Proposed,19612,3268,CG,5.214961594310389
Proposed,19613,3268,CST,3.55317136986648
Proposed,19614,3269,AF,4.774571501423834
Proposed,19615,3269,ATR,3.4583524647681605
Proposed,19616,3269,CA,1.7832928939203687
Proposed,19617,3269,CC,5.583241280446326
Proposed,19618,3269,CG,3.729155197673401
Proposed,19619,3269,CST,3.5149574278491644
Proposed,19620,3270,AF,5.298090467893119
Proposed,19621,3270,ATR,3.9444976906122706
Proposed,19622,3270,CA,1.822192586372748
Proposed,19623,3270,CC,4.618951586684916
Proposed,19624,3270,CG,4.132465955672398
Proposed,19625,3270,CST,4.273080982298031
Proposed,19626,3271,AF,5.998108393195195
Proposed,19627,3271,ATR,4.1187898211658664
Proposed,19628,3271,CA,3.849053219961629
Proposed,19629,3271,CC,5.209977252407496
Proposed,19630,3271,CG,4.077813002609681
Proposed,19631,3271,CST,4.120979411830551
Proposed,19632,3272,AF,4.630429699988979
Proposed,19633,3272,ATR,2.8124627565290625
Proposed,19634,3272,CA,3.3732164715747897
Proposed,19635,3272,CC,4.934390242566469
Proposed,19636,3272,CG,4.514725823800955
Proposed,19637,3272,CST,3.133942646313775
Proposed,19638,3273,AF,5.657367037891107
Proposed,19639,3273,ATR,3.3195646104692047
Proposed,19640,3273,CA,3.0072227865434398
Proposed,19641,3273,CC,5.330687730888216
Proposed,19642,3273,CG,5.323762445115612
Proposed,19643,3273,CST,3.601263452259183
Proposed,19644,3274,AF,4.715310488835581
Proposed,19645,3274,ATR,3.192052927538143
Proposed,19646,3274,CA,3.5079258013542165
Proposed,19647,3274,CC,4.560702642343676
Proposed,19648,3274,CG,3.9515461109501357
Proposed,19649,3274,CST,3.831566350325862
Proposed,19650,3275,AF,5.311751094036932
Proposed,19651,3275,ATR,3.136140606937599
Proposed,19652,3275,CA,1.641556553641381
Proposed,19653,3275,CC,5.434314512779989
Proposed,19654,3275,CG,4.52647836110356
Proposed,19655,3275,CST,3.8078519239850688
Proposed,19656,3276,AF,5.882259000798908
Proposed,19657,3276,ATR,3.7928065242153197
Proposed,19658,3276,CA,3.753124437350995
Proposed,19659,3276,CC,5.186085660870658
Proposed,19660,3276,CG,4.1311601548727515
Proposed,19661,3276,CST,3.951256749255625
Proposed,19662,3277,AF,6.2412246729677205
Proposed,19663,3277,ATR,4.669651378178
Proposed,19664,3277,CA,3.404167382016234
Proposed,19665,3277,CC,6.182010682277317
Proposed,19666,3277,CG,4.46320239599655
Proposed,19667,3277,CST,4.030476449215959
Proposed,19668,3278,AF,4.500781403983469
Proposed,19669,3278,ATR,3.421553283120552
Proposed,19670,3278,CA,2.680418304862288
Proposed,19671,3278,CC,4.995254098606448
Proposed,19672,3278,CG,4.559345738531718
Proposed,19673,3278,CST,3.056409308998702
Proposed,19674,3279,AF,4.290291225931111
Proposed,19675,3279,ATR,3.3481040836238534
Proposed,19676,3279,CA,4.542301880575946
Proposed,19677,3279,CC,4.853051511461777
Proposed,19678,3279,CG,4.009174398075473
Proposed,19679,3279,CST,4.440211038737677
Proposed,19680,3280,AF,6.553859123005381
Proposed,19681,3280,ATR,3.0127801044189133
Proposed,19682,3280,CA,2.8720787049216217
Proposed,19683,3280,CC,4.817668144627973
Proposed,19684,3280,CG,3.6202485355428387
Proposed,19685,3280,CST,3.012262633508046
Proposed,19686,3281,AF,6.6567541140538955
Proposed,19687,3281,ATR,4.6653463495672405
Proposed,19688,3281,CA,5.9992857063690375
Proposed,19689,3281,CC,5.092939327969925
Proposed,19690,3281,CG,3.936990661339365
Proposed,19691,3281,CST,4.551949105616371
Proposed,19692,3282,AF,5.188680664175252
Proposed,19693,3282,ATR,4.065313015864308
Proposed,19694,3282,CA,2.7868849278731473
Proposed,19695,3282,CC,5.731017821794898
Proposed,19696,3282,CG,4.616385580364645
Proposed,19697,3282,CST,4.007011080198419
Proposed,19698,3283,AF,6.821070263486464
Proposed,19699,3283,ATR,3.814276900794791
Proposed,19700,3283,CA,2.993319145787874
Proposed,19701,3283,CC,5.466494839840325
Proposed,19702,3283,CG,4.023259741595192
Proposed,19703,3283,CST,3.9976401452593935
Proposed,19704,3284,AF,4.778377674996535
Proposed,19705,3284,ATR,3.6695242867804136
Proposed,19706,3284,CA,3.4076169263005633
Proposed,19707,3284,CC,4.647501873557215
Proposed,19708,3284,CG,5.308755006164706
Proposed,19709,3284,CST,4.350625630233433
Proposed,19710,3285,AF,5.039472756587318
Proposed,19711,3285,ATR,3.6589959800071505
Proposed,19712,3285,CA,2.4351324241505345
Proposed,19713,3285,CC,4.693355506707482
Proposed,19714,3285,CG,4.563840095639509
Proposed,19715,3285,CST,4.07703626206738
Proposed,19716,3286,AF,5.551228629053994
Proposed,19717,3286,ATR,4.240032112928478
